game_id,season,week,subject_team,opponent_team,source_home_team,source_away_team,source_orientation,orientation_cross_source,subject_division,opponent_division,division_matchup,venue_classification,subject_venue,game_type,game_type_evidence,venue_name,venue_city,venue_state,neutral_site_flag,kickoff_local,kickoff_local_timezone,kickoff_utc,kickoff_utc_ncaa,kickoff_utc_espn,completion_utc,observability_utc,match_status,match_method,espn_event_id,source_authority,source_locator,evidence_status,conflict_status,calibration_usability
NCAA-2022-409982,2022,2,MIAMI,S MISS,Miami (FL),Southern Miss.,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Hard Rock Stadium,Miami Gardens,FL,FALSE,2022-09-10T12:00:00,America/New_York,2022-09-10T16:00:00+00:00,2022-09-10T16:00:00+00:00,2022-09-10T16:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401411105,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=2&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-409983,2022,4,MIAMI,MIDTEN,Miami (FL),Middle Tenn.,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Hard Rock Stadium,Miami Gardens,FL,FALSE,2022-09-24T15:30:00,America/New_York,2022-09-24T19:30:00+00:00,2022-09-24T19:30:00+00:00,2022-09-24T19:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401426568,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/04/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=4&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-409984,2022,6,MIAMI,UNC,Miami (FL),North Carolina,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Hard Rock Stadium,Miami Gardens,FL,FALSE,2022-10-08T16:00:00,America/New_York,2022-10-08T20:00:00+00:00,2022-10-08T20:00:00+00:00,2022-10-08T20:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401411133,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/06/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=6&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-409985,2022,8,MIAMI,DUKE,Miami (FL),Duke,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Hard Rock Stadium,Miami Gardens,FL,FALSE,2022-10-22T12:30:00,America/New_York,2022-10-22T16:30:00+00:00,2022-10-22T16:30:00+00:00,2022-10-22T16:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401411144,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/08/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=8&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-409986,2022,10,MIAMI,FSU,Miami (FL),Florida St.,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Hard Rock Stadium,Miami Gardens,FL,FALSE,2022-11-05T19:30:00,America/New_York,2022-11-05T23:30:00+00:00,2022-11-05T23:30:00+00:00,2022-11-05T23:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401411153,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/10/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=10&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-409987,2022,13,MIAMI,PITT,Miami (FL),Pittsburgh,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Hard Rock Stadium,Miami Gardens,FL,FALSE,2022-11-26T20:00:00,America/New_York,2022-11-27T01:00:00+00:00,2022-11-27T01:00:00+00:00,2022-11-27T01:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401411175,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/13/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=13&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-409988,2022,1,MINN,NM ST,Minnesota,New Mexico St.,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Huntington Bank Stadium,Minneapolis,MN,FALSE,2022-09-01T21:00:00,America/New_York,2022-09-02T01:00:00+00:00,2022-09-02T01:00:00+00:00,2022-09-02T01:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401405060,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=1&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-409990,2022,3,MINN,COLO,Minnesota,Colorado,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Huntington Bank Stadium,Minneapolis,MN,FALSE,2022-09-17T15:30:00,America/New_York,2022-09-17T19:30:00+00:00,2022-09-17T19:30:00+00:00,2022-09-17T19:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401403988,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=3&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-409991,2022,5,MINN,PURDUE,Minnesota,Purdue,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Huntington Bank Stadium,Minneapolis,MN,FALSE,2022-10-01T12:00:00,America/New_York,2022-10-01T16:00:00+00:00,2022-10-01T16:00:00+00:00,2022-10-01T16:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401405101,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/05/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=5&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-409992,2022,9,MINN,RUTGER,Minnesota,Rutgers,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Huntington Bank Stadium,Minneapolis,MN,FALSE,2022-10-29T14:30:00,America/New_York,2022-10-29T18:30:00+00:00,2022-10-29T18:30:00+00:00,2022-10-29T18:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401405123,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/09/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=9&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-409993,2022,11,MINN,NWSTRN,Minnesota,Northwestern,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Huntington Bank Stadium,Minneapolis,MN,FALSE,2022-11-12T15:30:00,America/New_York,2022-11-12T20:30:00+00:00,2022-11-12T20:30:00+00:00,2022-11-12T20:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401405136,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=11&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-409994,2022,12,MINN,IOWA,Minnesota,Iowa,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Huntington Bank Stadium,Minneapolis,MN,FALSE,2022-11-19T16:00:00,America/New_York,2022-11-19T21:00:00+00:00,2022-11-19T21:00:00+00:00,2022-11-19T21:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401405141,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=12&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-409995,2022,1,MIZZOU,LATECH,Missouri,Louisiana Tech,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Memorial Stadium,Columbia,MO,FALSE,2022-09-01T20:00:00,America/New_York,2022-09-02T00:00:00+00:00,2022-09-02T00:00:00+00:00,2022-09-02T00:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401426537,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=1&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-409996,2022,3,MIZZOU,ABILCH,Missouri,Abilene Christian,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FCS,FBS_VS_FCS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Memorial Stadium,Columbia,MO,FALSE,2022-09-17T12:00:00,America/New_York,2022-09-17T16:00:00+00:00,2022-09-17T16:00:00+00:00,2022-09-17T16:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401403887,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=3&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-409997,2022,5,MIZZOU,UGA,Missouri,Georgia,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Memorial Stadium,Columbia,MO,FALSE,2022-10-01T19:30:00,America/New_York,2022-10-01T23:30:00+00:00,2022-10-01T23:30:00+00:00,2022-10-01T23:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401403907,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/05/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=5&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-409998,2022,8,MIZZOU,VANDY,Missouri,Vanderbilt,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Memorial Stadium,Columbia,MO,FALSE,2022-10-22T16:00:00,America/New_York,2022-10-22T20:00:00+00:00,2022-10-22T20:00:00+00:00,2022-10-22T20:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401403924,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/08/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=8&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-409999,2022,10,MIZZOU,UK,Missouri,Kentucky,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Memorial Stadium,Columbia,MO,FALSE,2022-11-05T12:00:00,America/New_York,2022-11-05T16:00:00+00:00,2022-11-05T16:00:00+00:00,2022-11-05T16:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401403936,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/10/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=10&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-410000,2022,12,MIZZOU,NM ST,Missouri,New Mexico St.,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Memorial Stadium,Columbia,MO,FALSE,2022-11-19T19:30:00,America/New_York,2022-11-20T00:30:00+00:00,2022-11-20T00:30:00+00:00,2022-11-20T00:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401403952,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=12&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-410001,2022,13,MIZZOU,ARK,Missouri,Arkansas,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Memorial Stadium,Columbia,MO,FALSE,2022-11-25T15:30:00,America/New_York,2022-11-25T20:30:00+00:00,2022-11-25T20:30:00+00:00,2022-11-25T20:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401403961,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/13/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=13&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-410030,2022,1,MISSST,MEM,Mississippi St.,Memphis,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Davis Wade Stadium,Starkville,MS,FALSE,2022-09-03T19:30:00,America/New_York,2022-09-03T23:30:00+00:00,2022-09-03T23:30:00+00:00,2022-09-03T23:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401403861,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=1&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-410031,2022,4,MISSST,BGSU,Mississippi St.,Bowling Green,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Davis Wade Stadium,Starkville,MS,FALSE,2022-09-24T12:00:00,America/New_York,2022-09-24T16:00:00+00:00,2022-09-24T16:00:00+00:00,2022-09-24T16:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401403899,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/04/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=4&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-410032,2022,5,MISSST,TX A&M,Mississippi St.,Texas A&M,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Davis Wade Stadium,Starkville,MS,FALSE,2022-10-01T16:00:00,America/New_York,2022-10-01T20:00:00+00:00,2022-10-01T20:00:00+00:00,2022-10-01T20:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401403906,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/05/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=5&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-410033,2022,6,MISSST,ARK,Mississippi St.,Arkansas,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Davis Wade Stadium,Starkville,MS,FALSE,2022-10-08T12:00:00,America/New_York,2022-10-08T16:00:00+00:00,2022-10-08T16:00:00+00:00,2022-10-08T16:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401403914,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/06/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=6&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-410034,2022,10,MISSST,AUBURN,Mississippi St.,Auburn,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Davis Wade Stadium,Starkville,MS,FALSE,2022-11-05T19:30:00,America/New_York,2022-11-05T23:30:00+00:00,2022-11-05T23:30:00+00:00,2022-11-05T23:30:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401403935,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/10/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=10&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-410035,2022,11,MISSST,UGA,Mississippi St.,Georgia,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Davis Wade Stadium,Starkville,MS,FALSE,2022-11-12T19:00:00,America/New_York,2022-11-13T00:00:00+00:00,2022-11-13T00:00:00+00:00,2022-11-13T00:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401403944,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/11/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=11&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-410036,2022,12,MISSST,ETSU,Mississippi St.,ETSU,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FCS,FBS_VS_FCS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Davis Wade Stadium,Starkville,MS,FALSE,2022-11-19T12:00:00,America/New_York,2022-11-19T17:00:00+00:00,2022-11-19T17:00:00+00:00,2022-11-19T17:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401403951,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/12/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=12&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
NCAA-2022-410037,2022,1,MICHST,W MICH,Michigan St.,Western Mich.,NCAA_DESIGNATED_HOME_IS_SUBJECT,AGREED,FBS,FBS,FBS_VS_FBS,HOME_AWAY_SITE,HOME_FIELD,REGULAR_SEASON,espn.season=regular-season,Spartan Stadium,East Lansing,MI,FALSE,2022-09-02T19:00:00,America/New_York,2022-09-02T23:00:00+00:00,2022-09-02T23:00:00+00:00,2022-09-02T23:00:00+00:00,,,MATCHED_EXACT,IDENTITY_DATE,401416591,NCAA_OFFICIAL_SCOREBOARD_FEED:TIER_1_NCAA_OFFICIAL|ESPN_COLLEGE_FOOTBALL_SCOREBOARD:TIER_5_REPRODUCIBLE_SECONDARY,https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=2022&seasontype=2&week=1&groups=80,VENUE_EVIDENCE_BOUND,NO_CONFLICT,EXPECTED_MARGIN_VENUE_READY
