game_id,season,week,event_time,team,opponent,actual_margin,game_result,source_provenance,recorded_at,split
NCAA-2021-353051,2021,13,2021-11-27T21:00:00+00:00,MINN,WIS,10,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/13/scoreboard.json,2026-08-22T03:41:56+00:00,training
NCAA-2021-353458,2021,13,2021-11-27T21:00:00+00:00,SMU,TLSA,-3,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/13/scoreboard.json,2026-08-22T03:41:56+00:00,training
NCAA-2021-352777,2021,13,2021-11-28T00:00:00+00:00,FAU,MTSU,-10,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/13/scoreboard.json,2026-08-22T03:41:56+00:00,training
NCAA-2021-352945,2021,13,2021-11-28T00:00:00+00:00,KU,WVU,-6,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/13/scoreboard.json,2026-08-22T03:41:56+00:00,training
NCAA-2021-352995,2021,13,2021-11-28T00:00:00+00:00,LSU,TA&M,3,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/13/scoreboard.json,2026-08-22T03:41:56+00:00,training
NCAA-2021-352988,2021,13,2021-11-28T00:30:00+00:00,LOU,UK,-31,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/13/scoreboard.json,2026-08-22T03:41:56+00:00,training
NCAA-2021-353023,2021,13,2021-11-28T00:30:00+00:00,MEM,TLN,5,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/13/scoreboard.json,2026-08-22T03:41:56+00:00,training
NCAA-2021-353233,2021,13,2021-11-28T00:30:00+00:00,OKST,OU,4,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/13/scoreboard.json,2026-08-22T03:41:56+00:00,training
NCAA-2021-353403,2021,13,2021-11-28T00:30:00+00:00,SC,CLEM,-30,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/13/scoreboard.json,2026-08-22T03:41:56+00:00,training
NCAA-2021-353480,2021,13,2021-11-28T00:30:00+00:00,SYR,PITT,-17,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/13/scoreboard.json,2026-08-22T03:41:56+00:00,training
NCAA-2021-353465,2021,13,2021-11-28T01:00:00+00:00,STAN,ND,-31,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/13/scoreboard.json,2026-08-22T03:41:56+00:00,training
NCAA-2021-352700,2021,13,2021-11-28T02:00:00+00:00,CSU,NEV,-42,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/13/scoreboard.json,2026-08-22T03:41:56+00:00,training
NCAA-2021-353649,2021,13,2021-11-28T03:30:00+00:00,UCLA,CAL,28,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/13/scoreboard.json,2026-08-22T03:41:56+00:00,training
NCAA-2021-364345,2021,13,2021-11-28T03:30:00+00:00,USC,BYU,-4,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/13/scoreboard.json,2026-08-22T03:41:56+00:00,training
NCAA-2021-380457,2021,14,2021-12-04T00:00:00+00:00,UTSA,WKU,8,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/14/scoreboard.json,2026-08-22T03:41:57+00:00,training
NCAA-2021-380458,2021,14,2021-12-04T01:00:00+00:00,UTAH,ORE,28,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/14/scoreboard.json,2026-08-22T03:41:57+00:00,training
NCAA-2021-380459,2021,14,2021-12-04T17:00:00+00:00,OKST,BAY,-5,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/14/scoreboard.json,2026-08-22T03:41:57+00:00,training
NCAA-2021-380860,2021,14,2021-12-04T20:00:00+00:00,SDSU,USU,-33,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/14/scoreboard.json,2026-08-22T03:41:57+00:00,training
NCAA-2021-380461,2021,14,2021-12-04T21:00:00+00:00,CIN,HOU,15,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/14/scoreboard.json,2026-08-22T03:41:57+00:00,training
NCAA-2021-380462,2021,14,2021-12-04T21:00:00+00:00,ALA,UGA,17,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/14/scoreboard.json,2026-08-22T03:41:57+00:00,training
NCAA-2021-380463,2021,14,2021-12-05T01:00:00+00:00,WAKE,PITT,-24,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/14/scoreboard.json,2026-08-22T03:41:57+00:00,training
NCAA-2021-380464,2021,14,2021-12-05T01:00:00+00:00,IOWA,MICH,-39,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/14/scoreboard.json,2026-08-22T03:41:57+00:00,training
NCAA-2021-352616,2021,14,2021-12-05T04:00:00+00:00,CAL,USC,10,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2021/14/scoreboard.json,2026-08-22T03:41:57+00:00,training
NCAA-2022-28582,2022,1,2022-08-27T16:30:00+00:00,NU,NEB,3,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json,2026-08-22T03:42:11+00:00,training
NCAA-2022-28590,2022,1,2022-08-27T20:00:00+00:00,ILL,WYO,32,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json,2026-08-22T03:42:11+00:00,training
NCAA-2022-409692,2022,1,2022-08-27T23:00:00+00:00,FAU,CHAR,30,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json,2026-08-22T03:42:11+00:00,training
NCAA-2022-28594,2022,1,2022-08-28T01:00:00+00:00,UTEP,UNT,-18,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json,2026-08-22T03:42:11+00:00,training
NCAA-2022-410121,2022,1,2022-08-28T02:00:00+00:00,NMSU,NEV,-11,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json,2026-08-22T03:42:11+00:00,training
NCAA-2022-28668,2022,1,2022-09-01T23:00:00+00:00,PITT,WVU,7,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json,2026-08-22T03:42:11+00:00,training
NCAA-2022-28675,2022,1,2022-09-02T00:00:00+00:00,PUR,PSU,-4,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json,2026-08-22T03:42:11+00:00,training
NCAA-2022-409995,2022,1,2022-09-02T00:00:00+00:00,MIZ,LT,28,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json,2026-08-22T03:42:11+00:00,training
NCAA-2022-409988,2022,1,2022-09-02T01:00:00+00:00,MINN,NMSU,38,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json,2026-08-22T03:42:11+00:00,training
NCAA-2022-409650,2022,1,2022-09-02T23:30:00+00:00,DUKE,TEM,30,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json,2026-08-22T03:42:11+00:00,training
NCAA-2022-409832,2022,1,2022-09-03T00:00:00+00:00,IU,ILL,3,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json,2026-08-22T03:42:11+00:00,training
NCAA-2022-28724,2022,1,2022-09-03T16:00:00+00:00,MICH,CSU,44,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json,2026-08-22T03:42:11+00:00,training
NCAA-2022-409493,2022,1,2022-09-03T16:00:00+00:00,BC,RUTG,-1,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json,2026-08-22T03:42:11+00:00,training
NCAA-2022-409657,2022,1,2022-09-03T16:00:00+00:00,ECU,NCSU,-1,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json,2026-08-22T03:42:11+00:00,training
NCAA-2022-28802,2022,1,2022-09-03T19:30:00+00:00,WYO,TLSA,3,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json,2026-08-22T03:42:11+00:00,training
NCAA-2022-28815,2022,1,2022-09-03T19:30:00+00:00,OU,UTEP,32,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json,2026-08-22T03:42:11+00:00,training
NCAA-2022-28816,2022,1,2022-09-03T19:30:00+00:00,ARK,CIN,7,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json,2026-08-22T03:42:11+00:00,training
NCAA-2022-28818,2022,1,2022-09-03T19:30:00+00:00,UTSA,HOU,-2,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json,2026-08-22T03:42:11+00:00,training
NCAA-2022-28824,2022,1,2022-09-03T19:30:00+00:00,UGA,ORE,46,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json,2026-08-22T03:42:11+00:00,training
NCAA-2022-410339,2022,1,2022-09-03T19:30:00+00:00,SDSU,ARIZ,-18,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json,2026-08-22T03:42:11+00:00,training
NCAA-2022-410353,2022,1,2022-09-03T20:00:00+00:00,USF,BYU,-29,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json,2026-08-22T03:42:11+00:00,training
NCAA-2022-422143,2022,1,2022-09-03T22:00:00+00:00,USC,RICE,52,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json,2026-08-22T03:42:11+00:00,training
NCAA-2022-409699,2022,1,2022-09-03T23:00:00+00:00,FLA,UTAH,3,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json,2026-08-22T03:42:11+00:00,training
NCAA-2022-28888,2022,1,2022-09-03T23:30:00+00:00,ALA,USU,55,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json,2026-08-22T03:42:11+00:00,training
NCAA-2022-28907,2022,1,2022-09-03T23:30:00+00:00,OSU,ND,11,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json,2026-08-22T03:42:11+00:00,training
NCAA-2022-410030,2022,1,2022-09-03T23:30:00+00:00,MSST,MEM,26,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json,2026-08-22T03:42:11+00:00,training
NCAA-2022-410142,2022,1,2022-09-03T23:30:00+00:00,UNT,SMU,-38,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json,2026-08-22T03:42:11+00:00,training
NCAA-2022-28911,2022,1,2022-09-04T00:00:00+00:00,SYR,LOU,24,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json,2026-08-22T03:42:11+00:00,training
NCAA-2022-28909,2022,1,2022-09-04T02:30:00+00:00,ORST,BOISE,17,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json,2026-08-22T03:42:11+00:00,training
NCAA-2022-28699,2022,1,2022-09-04T04:00:00+00:00,HAW,WKU,-32,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json,2026-08-22T03:42:11+00:00,training
NCAA-2022-2276794,2022,1,2022-09-04T23:30:00+00:00,LSU,FSU,-1,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json,2026-08-22T03:42:11+00:00,training
NCAA-2022-409755,2022,1,2022-09-06T00:00:00+00:00,GT,CLEM,-31,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/01/scoreboard.json,2026-08-22T03:42:11+00:00,training
NCAA-2022-410529,2022,2,2022-09-09T23:30:00+00:00,UCF,LOU,-6,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-410115,2022,2,2022-09-10T01:00:00+00:00,NM,BOISE,-17,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-28942,2022,2,2022-09-10T16:00:00+00:00,KSU,MIZ,28,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-28944,2022,2,2022-09-10T16:00:00+00:00,NU,DUKE,-8,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-409437,2022,2,2022-09-10T16:00:00+00:00,ARK,SC,14,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-410438,2022,2,2022-09-10T16:00:00+00:00,TEX,ALA,-1,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-410614,2022,2,2022-09-10T16:00:00+00:00,VAN,WAKE,-20,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-29066,2022,2,2022-09-10T19:30:00+00:00,AF,COLO,31,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-410080,2022,2,2022-09-10T19:30:00+00:00,CHAR,MD,-35,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-410670,2022,2,2022-09-10T19:30:00+00:00,WIS,WSU,-3,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-29086,2022,2,2022-09-10T20:00:00+00:00,TTU,HOU,3,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-29087,2022,2,2022-09-10T20:00:00+00:00,ILL,UVA,21,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-29092,2022,2,2022-09-10T20:00:00+00:00,IOWA,ISU,-3,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-409523,2022,2,2022-09-10T20:00:00+00:00,CAL,UNLV,6,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-409613,2022,2,2022-09-10T20:00:00+00:00,CSU,MTSU,-15,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-410697,2022,2,2022-09-10T22:00:00+00:00,WVU,KU,-13,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-29195,2022,2,2022-09-10T23:00:00+00:00,FLA,UK,-10,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-29192,2022,2,2022-09-10T23:30:00+00:00,OKST,ASU,17,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-409465,2022,2,2022-09-10T23:30:00+00:00,AUB,SJSU,8,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-410389,2022,2,2022-09-10T23:30:00+00:00,STAN,USC,-13,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-409967,2022,2,2022-09-11T00:00:00+00:00,MICH,HAW,46,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-410627,2022,2,2022-09-11T00:00:00+00:00,VT,BC,17,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-29202,2022,2,2022-09-11T01:00:00+00:00,UTEP,NMSU,7,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-409515,2022,2,2022-09-11T02:15:00+00:00,BYU,BAY,6,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-409714,2022,2,2022-09-11T02:30:00+00:00,FRES,ORST,-3,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-409429,2022,2,2022-09-11T03:00:00+00:00,ARIZ,MSST,-22,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/02/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-409917,2022,3,2022-09-16T23:30:00+00:00,LOU,FSU,-4,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-29236,2022,3,2022-09-17T00:00:00+00:00,WYO,AF,3,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-29260,2022,3,2022-09-17T16:00:00+00:00,SC,UGA,-41,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-409834,2022,3,2022-09-17T16:00:00+00:00,IU,WKU,3,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-410109,2022,3,2022-09-17T16:00:00+00:00,NEB,OU,-35,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-410396,2022,3,2022-09-17T16:00:00+00:00,SYR,PUR,3,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-410424,2022,3,2022-09-17T18:00:00+00:00,TEM,RUTG,-2,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-410094,2022,3,2022-09-17T18:30:00+00:00,ND,CAL,7,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-29273,2022,3,2022-09-17T19:00:00+00:00,UNLV,UNT,31,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-29411,2022,3,2022-09-17T19:00:00+00:00,KSU,TLN,-7,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-409466,2022,3,2022-09-17T19:30:00+00:00,AUB,PSU,-29,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-409757,2022,3,2022-09-17T19:30:00+00:00,GT,MISS,-42,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-409990,2022,3,2022-09-17T19:30:00+00:00,MINN,COLO,42,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-410199,2022,3,2022-09-17T19:30:00+00:00,ORE,BYU,21,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-410671,2022,3,2022-09-17T19:30:00+00:00,WIS,NMSU,59,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-29435,2022,3,2022-09-17T20:00:00+00:00,HOU,KU,-18,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-409925,2022,3,2022-09-17T22:00:00+00:00,LSU,MSST,15,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-410087,2022,3,2022-09-17T23:00:00+00:00,NCSU,TTU,13,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-29539,2022,3,2022-09-17T23:30:00+00:00,FAU,UCF,-26,L,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-409701,2022,3,2022-09-17T23:30:00+00:00,FLA,USF,3,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-409848,2022,3,2022-09-17T23:30:00+00:00,IOWA,NEV,27,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-409946,2022,3,2022-09-17T23:30:00+00:00,MD,SMU,7,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-410643,2022,3,2022-09-17T23:30:00+00:00,WASH,MSU,11,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-409551,2022,3,2022-09-18T00:00:00+00:00,CLEM,LT,28,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json,2026-08-22T03:42:12+00:00,training
NCAA-2022-410116,2022,3,2022-09-18T00:00:00+00:00,NM,UTEP,17,W,NCAA_OFFICIAL_SCOREBOARD_FEED|https://data.ncaa.com/casablanca/scoreboard/football/fbs/2022/03/scoreboard.json,2026-08-22T03:42:12+00:00,training
