game_id,season,season_type,week,kickoff_utc,kickoff_epoch,home_team_id,home_team_name,home_team_school,away_team_id,away_team_name,away_team_school,home_points,away_points,home_margin,home_division,away_division,home_conference,away_conference,cross_division,neutral_site,venue_name,venue_city,venue_state,competition_type,conference_competition,overtime,source_authority,source_authority_tier,source_url,source_raw_sha256,tier_1_corroboration
ESPN-2020-401249010,2020,REGULAR_SEASON,10,2020-11-06T02:00:00Z,1604628000,36,Colorado State Rams,Colorado State,2751,Wyoming Cowboys,Wyoming,34,24,10,FBS,FBS,Mountain West Conference,Mountain West Conference,False,False,Canvas Stadium,Fort Collins,CO,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201105&groups=80&limit=400,af49383395e7d45f124c4d8e78754785d520a04c9a02a580471bc28ea32d0950,CORROBORATED_BY_TIER_1
ESPN-2020-401234630,2020,REGULAR_SEASON,10,2020-11-07T00:30:00Z,1604709000,152,NC State Wolfpack,NC State,2390,Miami Hurricanes,Miami,41,44,-3,FBS,FBS,Atlantic Coast Conference,Atlantic Coast Conference,False,False,Carter-Finley Stadium,Raleigh,NC,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201106&groups=80&limit=400,36896a1998d5c82610f1db209b774db5e58eef707ef43e02958bb814c419889d,CORROBORATED_BY_TIER_1
ESPN-2020-401249008,2020,REGULAR_SEASON,10,2020-11-07T02:00:00Z,1604714400,21,San Diego State Aztecs,San Diego State,23,San José State Spartans,San José State,17,28,-11,FBS,FBS,Mountain West Conference,Mountain West Conference,False,False,Dignity Health Sports Park,Carson,CA,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201106&groups=80&limit=400,36896a1998d5c82610f1db209b774db5e58eef707ef43e02958bb814c419889d,CORROBORATED_BY_TIER_1
ESPN-2020-401249005,2020,REGULAR_SEASON,10,2020-11-07T02:45:00Z,1604717100,68,Boise State Broncos,Boise State,252,BYU Cougars,BYU,17,51,-34,FBS,FBS,Mountain West Conference,FBS Independents,False,False,Albertsons Stadium,Boise,ID,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201106&groups=80&limit=400,36896a1998d5c82610f1db209b774db5e58eef707ef43e02958bb814c419889d,CORROBORATED_BY_TIER_1
ESPN-2020-401212480,2020,REGULAR_SEASON,10,2020-11-07T17:00:00Z,1604768400,235,Memphis Tigers,Memphis,58,South Florida Bulls,South Florida,34,33,1,FBS,FBS,American Conference,American Conference,False,False,Simmons Bank Liberty Stadium,Memphis,TN,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401212490,2020,REGULAR_SEASON,10,2020-11-07T17:00:00Z,1604768400,218,Temple Owls,Temple,2567,SMU Mustangs,SMU,23,47,-24,FBS,FBS,American Conference,American Conference,False,False,Lincoln Financial Field,Philadelphia,PA,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401212525,2020,REGULAR_SEASON,10,2020-11-07T17:00:00Z,1604768400,151,East Carolina Pirates,East Carolina,2655,Tulane Green Wave,Tulane,21,38,-17,FBS,FBS,American Conference,American Conference,False,False,Dowdy-Ficklen Stadium,Greenville,NC,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401215327,2020,REGULAR_SEASON,10,2020-11-07T17:00:00Z,1604768400,2247,Georgia State Panthers,Georgia State,2433,UL Monroe Warhawks,UL Monroe,52,34,18,FBS,FBS,Sun Belt Conference,Sun Belt Conference,False,False,Center Parc Stadium,Atlanta,GA,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401234633,2020,REGULAR_SEASON,10,2020-11-07T17:00:00Z,1604768400,150,Duke Blue Devils,Duke,153,North Carolina Tar Heels,North Carolina,24,56,-32,FBS,FBS,Atlantic Coast Conference,Atlantic Coast Conference,False,False,Wallace Wade Stadium,Durham,NC,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401234636,2020,REGULAR_SEASON,10,2020-11-07T17:00:00Z,1604768400,259,Virginia Tech Hokies,Virginia Tech,2335,Liberty Flames,Liberty,35,38,-3,FBS,FBS,Atlantic Coast Conference,FBS Independents,False,False,Lane Stadium,Blacksburg,VA,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401236022,2020,REGULAR_SEASON,10,2020-11-07T17:00:00Z,1604768400,251,Texas Longhorns,Texas,277,West Virginia Mountaineers,West Virginia,17,13,4,FBS,FBS,Big 12 Conference,Big 12 Conference,False,False,DKR-Texas Memorial Stadium,Austin,TX,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401247307,2020,REGULAR_SEASON,10,2020-11-07T17:00:00Z,1604768400,77,Northwestern Wildcats,Northwestern,158,Nebraska Cornhuskers,Nebraska,21,13,8,FBS,FBS,Big Ten Conference,Big Ten Conference,False,False,Ryan Field (1926),Evanston,IL,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401247309,2020,REGULAR_SEASON,10,2020-11-07T17:00:00Z,1604768400,84,Indiana Hoosiers,Indiana,130,Michigan Wolverines,Michigan,38,21,17,FBS,FBS,Big Ten Conference,Big Ten Conference,False,False,"Memorial Stadium (Bloomington, IN)",Bloomington,IN,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401247313,2020,REGULAR_SEASON,10,2020-11-07T17:00:00Z,1604768400,2294,Iowa Hawkeyes,Iowa,127,Michigan State Spartans,Michigan State,49,7,42,FBS,FBS,Big Ten Conference,Big Ten Conference,False,False,Kinnick Stadium,Iowa City,IA,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401249400,2020,REGULAR_SEASON,10,2020-11-07T17:00:00Z,1604768400,30,USC Trojans,USC,9,Arizona State Sun Devils,Arizona State,28,27,1,FBS,FBS,Pac-12 Conference,Pac-12 Conference,False,False,Los Angeles Memorial Coliseum,Los Angeles,CA,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401253924,2020,REGULAR_SEASON,10,2020-11-07T17:00:00Z,1604768400,309,Louisiana Ragin' Cajuns,Louisiana,2032,Arkansas State Red Wolves,Arkansas State,27,20,7,FBS,FBS,Sun Belt Conference,Sun Belt Conference,False,False,Our Lady of Lourdes Stadium,Lafayette,LA,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401215326,2020,REGULAR_SEASON,10,2020-11-07T18:00:00Z,1604772000,290,Georgia Southern Eagles,Georgia Southern,2653,Troy Trojans,Troy,20,13,7,FBS,FBS,Sun Belt Conference,Sun Belt Conference,False,False,Allen E. Paulson Stadium,Statesboro,GA,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401234631,2020,REGULAR_SEASON,10,2020-11-07T19:00:00Z,1604775600,183,Syracuse Orange,Syracuse,103,Boston College Eagles,Boston College,13,16,-3,FBS,FBS,Atlantic Coast Conference,Atlantic Coast Conference,False,False,JMA Wireless Dome,Syracuse,NY,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401251931,2020,REGULAR_SEASON,10,2020-11-07T19:30:00Z,1604777400,276,Marshall Thundering Herd,Marshall,113,Massachusetts Minutemen,Massachusetts,51,10,41,FBS,FBS,Conference USA,FBS Independents,False,False,Joan C. Edwards Stadium,Huntington,WV,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401215324,2020,REGULAR_SEASON,10,2020-11-07T20:00:00Z,1604779200,326,Texas State Bobcats,Texas State,2026,Appalachian State Mountaineers,Appalachian State,17,38,-21,FBS,FBS,Sun Belt Conference,Sun Belt Conference,False,False,UFCU Stadium,San Marcos,TX,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401240035,2020,REGULAR_SEASON,10,2020-11-07T20:00:00Z,1604779200,2572,Southern Mississippi Golden Eagles,Southern Mississippi,2453,North Alabama Lions,North Alabama,24,13,11,FBS,FCS,Conference USA,Big South Conference,True,False,M. M. Roberts Stadium,Hattiesburg,MS,REGULAR_SEASON,False,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401212544,2020,REGULAR_SEASON,10,2020-11-07T20:30:00Z,1604781000,2132,Cincinnati Bearcats,Cincinnati,248,Houston Cougars,Houston,38,10,28,FBS,FBS,American Conference,American Conference,False,False,Nippert Stadium,Cincinnati,OH,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401236019,2020,REGULAR_SEASON,10,2020-11-07T20:30:00Z,1604781000,201,Oklahoma Sooners,Oklahoma,2305,Kansas Jayhawks,Kansas,62,9,53,FBS,FBS,Big 12 Conference,Big 12 Conference,False,False,"Memorial Stadium (Norman, OK)",Norman,OK,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401236021,2020,REGULAR_SEASON,10,2020-11-07T20:30:00Z,1604781000,2628,TCU Horned Frogs,TCU,2641,Texas Tech Red Raiders,Texas Tech,34,18,16,FBS,FBS,Big 12 Conference,Big 12 Conference,False,False,Amon G. Carter Stadium,Fort Worth,TX,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401237125,2020,REGULAR_SEASON,10,2020-11-07T20:30:00Z,1604781000,61,Georgia Bulldogs,Georgia,57,Florida Gators,Florida,28,44,-16,FBS,FBS,Southeastern Conference,Southeastern Conference,False,True,EverBank Stadium,Jacksonville,FL,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401237126,2020,REGULAR_SEASON,10,2020-11-07T20:30:00Z,1604781000,344,Mississippi State Bulldogs,Mississippi State,238,Vanderbilt Commodores,Vanderbilt,24,17,7,FBS,FBS,Southeastern Conference,Southeastern Conference,False,False,Davis Wade Stadium,Starkville,MS,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401247308,2020,REGULAR_SEASON,10,2020-11-07T20:30:00Z,1604781000,356,Illinois Fighting Illini,Illinois,135,Minnesota Golden Gophers,Minnesota,14,41,-27,FBS,FBS,Big Ten Conference,Big Ten Conference,False,False,Gies Memorial Stadium,Champaign,IL,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401247312,2020,REGULAR_SEASON,10,2020-11-07T20:30:00Z,1604781000,213,Penn State Nittany Lions,Penn State,120,Maryland Terrapins,Maryland,19,35,-16,FBS,FBS,Big Ten Conference,Big Ten Conference,False,False,Beaver Stadium,University Park,PA,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401249006,2020,REGULAR_SEASON,10,2020-11-07T20:30:00Z,1604781000,2439,UNLV Rebels,UNLV,278,Fresno State Bulldogs,Fresno State,27,40,-13,FBS,FBS,Mountain West Conference,Mountain West Conference,False,False,Allegiant Stadium,Las Vegas,NV,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401234634,2020,REGULAR_SEASON,10,2020-11-07T21:00:00Z,1604782800,52,Florida State Seminoles,Florida State,221,Pittsburgh Panthers,Pittsburgh,17,41,-24,FBS,FBS,Atlantic Coast Conference,Atlantic Coast Conference,False,False,Doak Campbell Stadium,Tallahassee,FL,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401236020,2020,REGULAR_SEASON,10,2020-11-07T21:00:00Z,1604782800,2306,Kansas State Wildcats,Kansas State,197,Oklahoma State Cowboys,Oklahoma State,18,20,-2,FBS,FBS,Big 12 Conference,Big 12 Conference,False,False,Bill Snyder Family Stadium,Manhattan,KS,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401207169,2020,REGULAR_SEASON,10,2020-11-07T23:00:00Z,1604790000,2226,Florida Atlantic Owls,Florida Atlantic,98,Western Kentucky Hilltoppers,Western Kentucky,10,6,4,FBS,FBS,Conference USA,Conference USA,False,False,Flagler Credit Union Stadium,Boca Raton,FL,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401236018,2020,REGULAR_SEASON,10,2020-11-08T00:00:00Z,1604793600,66,Iowa State Cyclones,Iowa State,239,Baylor Bears,Baylor,38,31,7,FBS,FBS,Big 12 Conference,Big 12 Conference,False,False,Jack Trice Stadium,Ames,IA,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401237127,2020,REGULAR_SEASON,10,2020-11-08T00:00:00Z,1604793600,2579,South Carolina Gamecocks,South Carolina,245,Texas A&M Aggies,Texas A&M,3,48,-45,FBS,FBS,Southeastern Conference,Southeastern Conference,False,False,Williams-Brice Stadium,Columbia,SC,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401249402,2020,REGULAR_SEASON,10,2020-11-08T00:00:00Z,1604793600,38,Colorado Buffaloes,Colorado,26,UCLA Bruins,UCLA,48,42,6,FBS,FBS,Pac-12 Conference,Pac-12 Conference,False,False,Folsom Field,Boulder,CO,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401234632,2020,REGULAR_SEASON,10,2020-11-08T00:30:00Z,1604795400,87,Notre Dame Fighting Irish,Notre Dame,228,Clemson Tigers,Clemson,47,40,7,FBS,FBS,Atlantic Coast Conference,Atlantic Coast Conference,False,False,Notre Dame Stadium,Notre Dame,IN,REGULAR_SEASON,True,True,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401237124,2020,REGULAR_SEASON,10,2020-11-08T00:30:00Z,1604795400,8,Arkansas Razorbacks,Arkansas,2633,Tennessee Volunteers,Tennessee,24,13,11,FBS,FBS,Southeastern Conference,Southeastern Conference,False,False,Donald W. Reynolds Razorback Stadium,Fayetteville,AR,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401247310,2020,REGULAR_SEASON,10,2020-11-08T00:30:00Z,1604795400,194,Ohio State Buckeyes,Ohio State,164,Rutgers Scarlet Knights,Rutgers,49,27,22,FBS,FBS,Big Ten Conference,Big Ten Conference,False,False,Ohio Stadium,Columbus,OH,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401249399,2020,REGULAR_SEASON,10,2020-11-08T00:30:00Z,1604795400,2483,Oregon Ducks,Oregon,24,Stanford Cardinal,Stanford,35,14,21,FBS,FBS,Pac-12 Conference,Pac-12 Conference,False,False,Autzen Stadium,Eugene,OR,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401215325,2020,REGULAR_SEASON,10,2020-11-08T01:00:00Z,1604797200,324,Coastal Carolina Chanticleers,Coastal Carolina,6,South Alabama Jaguars,South Alabama,23,6,17,FBS,FBS,Sun Belt Conference,Sun Belt Conference,False,False,Brooks Stadium (SC),Conway,SC,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401249397,2020,REGULAR_SEASON,10,2020-11-08T03:30:00Z,1604806200,204,Oregon State Beavers,Oregon State,265,Washington State Cougars,Washington State,28,38,-10,FBS,FBS,Pac-12 Conference,Pac-12 Conference,False,False,Reser Stadium,Corvallis,OR,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401249007,2020,REGULAR_SEASON,10,2020-11-08T04:00:00Z,1604808000,62,Hawai'i Rainbow Warriors,Hawai'i,167,New Mexico Lobos,New Mexico,39,33,6,FBS,FBS,Mountain West Conference,Mountain West Conference,False,False,,,,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201107&groups=80&limit=400,8c8232737096b8f13c7a5c146fc6cdf11f72c911ae9e0006243a1c096600e895,CORROBORATED_BY_TIER_1
ESPN-2020-401249861,2020,REGULAR_SEASON,11,2020-11-11T00:00:00Z,1605052800,195,Ohio Bobcats,Ohio,2006,Akron Zips,Akron,24,10,14,FBS,FBS,Mid-American Conference,Mid-American Conference,False,False,Peden Stadium,Athens,OH,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201110&groups=80&limit=400,63a5e5d074279e0edfc7d1096ec0946fe4e5fedb405f3382daf71070fb0ce6d1,CORROBORATED_BY_TIER_1
ESPN-2020-401249862,2020,REGULAR_SEASON,11,2020-11-11T00:30:00Z,1605054600,189,Bowling Green Falcons,Bowling Green,2309,Kent State Golden Flashes,Kent State,24,62,-38,FBS,FBS,Mid-American Conference,Mid-American Conference,False,False,Doyt L. Perry Stadium,Bowling Green,OH,REGULAR_SEASON,True,False,ESPN_PUBLIC_SCOREBOARD_API,TIER_2_MEDIA_AGGREGATOR,https://site.web.api.espn.com/apis/site/v2/sports/football/college-football/scoreboard?dates=20201110&groups=80&limit=400,63a5e5d074279e0edfc7d1096ec0946fe4e5fedb405f3382daf71070fb0ce6d1,CORROBORATED_BY_TIER_1
